Block,Size,Plot,Species,ID,Area (cm2),Time 1,Dry Mass (g),SLA 1,Area (cm2),Time 2,Dry Mass (g),SLA 2,Area (cm2),Time 3,Dry Mass (g),SLA 3
13,2,4,Bromus inermis,RW,17.15,13-Jun,0.112,153.125,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Coreopsis tripteris,RW,10.8,13-Jun,0.05,216,15.48,17-Jul,0.098,157.9591837,11.42,13-Aug,0.0942,121.2314225
13,2,4,Daucus carota,B,4.03,13-Jun,0.033,122.1212121,14.35,17-Jul,0.067,214.1791045,7.25,13-Aug,0.0585,123.9316239
13,2,4,Daucus carota,BRW,2.86,13-Jun,0.01,286,3.5,17-Jul,0.015,233.3333333,,13-Aug,,#DIV/0!
13,2,4,Daucus carota,RW,10.92,13-Jun,0.061,179.0163934,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Desmodium illinoense,R,6.73,13-Jun,0.04,168.25,56.88,17-Jul,0.305,186.4918033,34.44,13-Aug,0.3875,88.87741935
13,2,4,Festuca rubra,RW,0.63,13-Jun,0.001,630,0.49,17-Jul,0.001,490,,13-Aug,,#DIV/0!
13,2,4,Festuca rubra,BRW,0.19,13-Jun,0.001,190,1.41,17-Jul,0.008,176.25,,13-Aug,,#DIV/0!
13,2,4,Festuca rubra,BW,0.54,13-Jun,0.001,540,0.29,17-Jul,0.005,58,1.2,13-Aug,0.0353,33.99433428
13,2,4,Hypericum perforatum,BRW,0.72,13-Jun,0.001,720,0.62,17-Jul,0.001,620,,13-Aug,,#DIV/0!
13,2,4,Hypericum perforatum,BW,0.87,13-Jun,0.001,870,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Hypericum perforatum,RW,3.97,13-Jun,0.009,441.1111111,1.89,17-Jul,0.011,171.8181818,1.14,13-Aug,0.0027,422.2222222
13,2,4,Linaria vulgaris,R,0.26,13-Jun,0.001,260,0.18,17-Jul,0.001,180,0.09,13-Aug,0.0007,128.5714286
13,2,4,Monarda fistulosa,BW,4.46,13-Jun,0.02,223,3.91,17-Jul,0.02,195.5,2.31,13-Aug,0.0132,175
13,2,4,Monarda fistulosa,BRW,3.2,13-Jun,0.011,290.9090909,3.9,17-Jul,0.018,216.6666667,3.9,13-Aug,0.0212,183.9622642
13,2,4,Monarda fistulosa,RW,5.36,13-Jun,0.027,198.5185185,4.38,17-Jul,0.025,175.2,,13-Aug,,#DIV/0!
13,2,4,Panicum capillare,B,6.39,13-Jun,0.032,199.6875,16.1,17-Jul,0.078,206.4102564,,13-Aug,,#DIV/0!
13,2,4,Panicum capillare,BR,3,13-Jun,0.032,93.75,17.24,17-Jul,0.152,113.4210526,16.57,13-Aug,0.2158,76.78405931
13,2,4,Panicum capillare,RW,9.22,13-Jun,0.058,158.9655172,23.78,17-Jul,0.189,125.8201058,21.63,13-Aug,0.194,111.4948454
13,2,4,Ratibida pinnata,RW,12.69,13-Jun,0.088,144.2045455,8.61,17-Jul,0.053,162.4528302,5.1,13-Aug,0.0708,72.03389831
13,2,4,Ratibida pinnata,B,5.48,13-Jun,0.16,34.25,9.07,17-Jul,0.057,159.122807,9.99,13-Aug,0.0836,119.4976077
13,2,4,Ratibida pinnata,BR,6.25,13-Jun,0.029,215.5172414,18.04,17-Jul,0.13,138.7692308,11.98,13-Aug,0.2023,59.21898171
13,2,4,Rudbeckia hirta,B,20.31,13-Jun,0.029,700.3448276,16.68,17-Jul,0.064,260.625,19.23,13-Aug,0.1467,131.0838446
13,2,4,Rudbeckia hirta,BW,20.16,13-Jun,0.077,261.8181818,33.71,17-Jul,0.189,178.3597884,16.41,13-Aug,0.1068,153.6516854
13,2,4,Rudbeckia hirta,RW,19.32,13-Jun,0.091,212.3076923,11.92,17-Jul,0.08,149,8.75,13-Aug,0.0751,116.5113182
13,2,4,Solidago canadensis,BR,7.25,13-Jun,0.038,190.7894737,9.44,17-Jul,0.072,131.1111111,4.5,13-Aug,0.0372,120.9677419
13,2,4,Solidago canadensis,BRW,5.66,13-Jun,0.051,110.9803922,5.67,17-Jul,0.041,138.2926829,6.7,13-Aug,0.083,80.72289157
13,2,4,Solidago canadensis,RW,15.06,13-Jun,0.104,144.8076923,7.59,17-Jul,0.071,106.9014085,,13-Aug,0.0412,0
13,2,4,Solidago nemoralis,BW,9.66,13-Jun,0.075,128.8,2.67,17-Jul,0.015,178,4.2,13-Aug,0.0484,86.7768595
13,2,4,Solidago nemoralis,BRW,7.73,13-Jun,0.055,140.5454545,5.28,17-Jul,0.024,220,3.46,13-Aug,0.0397,87.15365239
13,2,4,Solidago nemoralis,RW,10.37,13-Jun,0.06,172.8333333,10.09,17-Jul,0.063,160.1587302,,13-Aug,7.09,0
13,2,4,Solidago rigida,B,11.92,13-Jun,0.113,105.4867257,45.08,17-Jul,0.388,116.185567,36.91,13-Aug,0.3414,108.1136497
13,2,4,Solidago rigida,R,13.9,13-Jun,0.071,195.7746479,59.08,17-Jul,0.498,118.6345382,85.87,13-Aug,1.1248,76.34246088
13,2,4,Sonchus oleraceous,R,14.14,13-Jun,0.066,214.2424242,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Symphyotrichum novae-angliae,B,2.3,13-Jun,0.001,2300,2.32,17-Jul,0.006,386.6666667,,13-Aug,,#DIV/0!
13,2,4,Symphyotrichum novae-angliae,R,3.13,13-Jun,0.001,3130,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Taraxacum officinale,RW,6.66,13-Jun,0.023,289.5652174,7.1,17-Jul,0.02,355,,13-Aug,,#DIV/0!
13,2,4,Verbena stricta,RW,7.39,13-Jun,0.031,238.3870968,8.28,17-Jul,0.037,223.7837838,4.89,13-Aug,0.0217,225.3456221
13,2,4,Verbena stricta,BW,2.2,13-Jun,0.001,2200,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Veronica arvensis,B,0.08,13-Jun,0.001,80,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Veronica arvensis,R,0.1,13-Jun,0.001,100,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
13,2,4,Veronica arvensis,BR,0.08,13-Jun,0.001,80,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,0.5,1,Asclepias syriaca,RW,2.83,12-Jun,0.001,2830,4.73,17-Jul,0.012,394.1666667,,13-Aug,,#DIV/0!
14,0.5,1,Bromus inermis,RW,23.62,12-Jun,0.133,177.593985,7.87,17-Jul,0.12,65.58333333,13.23,13-Aug,0.1005,131.641791
14,0.5,1,Bromus inermis,BRW,9.17,12-Jun,0.062,147.9032258,7.44,17-Jul,,#DIV/0!,3.1,13-Aug,,#DIV/0!
14,0.5,1,Bromus inermis,BW,20.87,12-Jun,0.127,164.3307087,16.44,17-Jul,0.101,162.7722772,8.62,13-Aug,0.0715,120.5594406
14,0.5,1,Daucus carota,BW,2.92,12-Jun,0.019,153.6842105,12.11,17-Jul,0.047,257.6595745,,13-Aug,,#DIV/0!
14,0.5,1,Daucus carota,RW,0.79,12-Jun,0.001,790,15.57,17-Jul,0.082,189.8780488,10.99,13-Aug,0.1026,107.1150097
14,0.5,1,Desmodium illinoense,B,5.83,12-Jun,0.028,208.2142857,21.93,17-Jul,0.065,337.3846154,30.86,13-Aug,0.1888,163.4533898
14,0.5,1,Desmodium illinoense,R,5.51,12-Jun,0.029,190,47.36,17-Jul,0.155,305.5483871,26.08,13-Aug,0.1276,204.3887147
14,0.5,1,Festuca rubra,BW,1.15,12-Jun,0.001,1150,2.43,17-Jul,0.016,151.875,,13-Aug,,#DIV/0!
14,0.5,1,Festuca rubra,R,0.89,12-Jun,0.001,890,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,0.5,1,Monarda fistulosa,RW,15.5,12-Jun,0.092,168.4782609,14.15,17-Jul,0.094,150.5319149,2.39,13-Aug,0.0125,191.2
14,0.5,1,Monarda fistulosa,BR,11.03,12-Jun,0.049,225.1020408,8.56,17-Jul,0.042,203.8095238,6.8,13-Aug,0.0446,152.4663677
14,0.5,1,Monarda fistulosa,B,11.87,12-Jun,0.043,276.0465116,11.4,17-Jul,0.039,292.3076923,12.62,13-Aug,0.084,150.2380952
14,0.5,1,Veronica arvensis,RW,0.2,12-Jun,0.001,200,0.56,17-Jul,0.003,186.6666667,,13-Aug,,#DIV/0!
14,0.5,3,Bromus inermis,BW,16.89,12-Jun,0.121,139.5867769,22.79,17-Jul,0.187,121.8716578,10.64,13-Aug,0.1324,80.36253776
14,0.5,3,Festuca rubra,RW,0.72,12-Jun,0.001,720,1.2,17-Jul,0.007,171.4285714,,13-Aug,,#DIV/0!
14,0.5,3,Festuca rubra,BW,0.53,12-Jun,0.001,530,0.67,17-Jul,0.001,670,,13-Aug,,#DIV/0!
14,0.5,3,Solidago canadensis,BW,6.13,12-Jun,0.039,157.1794872,3.65,17-Jul,0.04,91.25,0.64,13-Aug,0.0085,75.29411765
14,0.5,3,Solidago canadensis,BRW,9.17,12-Jun,0.036,254.7222222,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,0.5,3,Solidago canadensis,RW,,12-Jun,,#DIV/0!,1.19,17-Jul,0.007,170,0.61,13-Aug,0.0075,81.33333333
14,2,2,Bromus inermis,R,20.74,12-Jun,0.091,227.9120879,16.15,17-Jul,0.095,170,9.99,13-Aug,0.0907,110.1433297
14,2,2,Bromus inermis,BW,20.74,12-Jun,0.117,177.2649573,19.51,17-Jul,0.12,162.5833333,9.27,13-Aug,0.0826,112.2276029
14,2,2,Bromus inermis,BR,24.38,12-Jun,0.17,143.4117647,20.12,17-Jul,0.186,108.172043,8.86,13-Aug,0.1116,79.390681
14,2,2,Desmodium illinoense,R,4.9,12-Jun,0.023,213.0434783,45.41,17-Jul,0.177,256.5536723,20.93,13-Aug,0.0992,210.9879032
14,2,2,Desmodium illinoense,B,4.16,12-Jun,0.014,297.1428571,50.5,17-Jul,0.15,336.6666667,20.43,13-Aug,0.1361,150.1102131
14,2,2,Festuca rubra,BW,0.26,12-Jun,0.001,260,0.46,17-Jul,0.001,460,0.46,13-Aug,0.0252,18.25396825
14,2,2,Festuca rubra,BR,0.18,12-Jun,0.001,180,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,2,Festuca rubra,RW,0.31,12-Jun,0.001,310,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,2,Monarda fistulosa,RW,10.16,12-Jun,0.048,211.6666667,9.11,17-Jul,0.054,168.7037037,,13-Aug,,#DIV/0!
14,2,2,Monarda fistulosa,BR,6,12-Jun,0.023,260.8695652,10.71,17-Jul,0.065,164.7692308,8.98,13-Aug,0.0517,173.6943907
14,2,2,Monarda fistulosa,B,9.31,12-Jun,0.035,266,8.88,17-Jul,0.046,193.0434783,12.73,13-Aug,0.0686,185.5685131
14,2,2,Potentilla recta,BW,14.86,12-Jun,0.087,170.8045977,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,2,Potentilla recta,RW,4.68,12-Jun,0.044,106.3636364,24.31,17-Jul,0.229,106.1572052,,13-Aug,,#DIV/0!
14,2,2,Solidago canadensis,RW,16.42,12-Jun,0.117,140.3418803,4.42,17-Jul,0.033,133.9393939,1.53,13-Aug,0.0094,162.7659574
14,2,2,Solidago canadensis,BR,27.64,12-Jun,0.186,148.6021505,3.61,17-Jul,0.029,124.4827586,0.8,13-Aug,0.0087,91.95402299
14,2,2,Solidago canadensis,BW,8.6,12-Jun,0.052,165.3846154,3.65,17-Jul,0.024,152.0833333,2.07,13-Aug,0.0204,101.4705882
14,2,2,Solidago nemoralis,BR,9.77,12-Jun,0.069,141.5942029,12.93,17-Jul,0.128,101.015625,0.93,13-Aug,0.0103,90.29126214
14,2,2,Solidago nemoralis,RW,4.57,12-Jun,0.03,152.3333333,4.89,17-Jul,0.025,195.6,1.08,13-Aug,0.0098,110.2040816
14,2,2,Solidago nemoralis,B,7.83,12-Jun,0.063,124.2857143,8.16,17-Jul,0.063,129.5238095,1.52,13-Aug,0.0154,98.7012987
14,2,2,Symphyotrichum novae-angliae,BR,4.03,12-Jun,0.011,366.3636364,2.76,17-Jul,0.01,276,1.86,13-Aug,0.012,155
14,2,2,Symphyotrichum novae-angliae,RW,4.22,12-Jun,0.016,263.75,2.45,17-Jul,0.006,408.3333333,1.7,13-Aug,0.0102,166.6666667
14,2,2,Symphyotrichum novae-angliae,BW,5.67,12-Jun,0.025,226.8,5.39,17-Jul,0.025,215.6,4.32,13-Aug,0.0288,150
14,2,4,Asclepias syriaca,B,,,,#DIV/0!,9.31,17-Jul,0.001,9310,4.02,13-Aug,0.0183,219.6721311
14,2,4,Bromus inermis,B,18.99,12-Jun,0.113,168.0530973,13.53,17-Jul,0.094,143.9361702,14.19,13-Aug,0.1275,111.2941176
14,2,4,Bromus inermis,O,15.16,12-Jun,0.095,159.5789474,7.96,17-Jul,0.073,109.0410959,12.01,13-Aug,0.0868,138.3640553
14,2,4,Bromus inermis,BR,12.8,12-Jun,0.101,126.7326733,12.61,17-Jul,0.08,157.625,8.42,13-Aug,0.0832,101.2019231
14,2,4,Daucus carota,O,4.88,12-Jun,0.022,221.8181818,11.51,17-Jul,0.06,191.8333333,14.66,13-Aug,0.1497,97.92919172
14,2,4,Daucus carota,BO,12.92,12-Jun,0.096,134.5833333,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Desmodium illinoense,O,22.26,12-Jun,0.095,234.3157895,32.6,17-Jul,0.233,139.9141631,33.2,13-Aug,0.2389,138.9702805
14,2,4,Desmodium illinoense,OR,18.69,12-Jun,0.088,212.3863636,13.09,17-Jul,0.054,242.4074074,27.99,13-Aug,0.1986,140.9365559
14,2,4,Desmodium illinoense,BO,18.57,12-Jun,0.088,211.0227273,31.72,17-Jul,0.198,160.2020202,31.64,13-Aug,0.2259,140.0619743
14,2,4,Erigeron annuus,O,3.31,12-Jun,0.012,275.8333333,6.76,17-Jul,0.034,198.8235294,,13-Aug,,#DIV/0!
14,2,4,Festuca rubra,O,0.34,12-Jun,0.001,340,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Festuca rubra,BO,0.24,12-Jun,0.001,240,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Festuca rubra,OR,0.24,12-Jun,0.001,240,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Hieracium caespitosum,OR,9.32,12-Jun,0.025,372.8,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Hieracium caespitosum,O,12.56,12-Jun,0.034,369.4117647,7.12,17-Jul,0.018,395.5555556,,13-Aug,,#DIV/0!
14,2,4,Hieracium caespitosum,BO,13.26,12-Jun,0.033,401.8181818,10.64,17-Jul,0.035,304,,13-Aug,,#DIV/0!
14,2,4,Hypericum perforatum,B,0.85,12-Jun,0.001,850,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Hypericum perforatum,R,0.83,12-Jun,0.001,830,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Hypericum perforatum,BR,1.2,12-Jun,0.001,1200,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Linaria vulgaris,O,0.11,12-Jun,0.001,110,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Medicago lupulina,B,0.3,12-Jun,0.001,300,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Medicago lupulina,O,,12-Jun,,#DIV/0!,1.42,17-Jul,0.005,284,,13-Aug,,#DIV/0!
14,2,4,Monarda fistulosa,BRW,4.15,12-Jun,0.016,259.375,8.16,17-Jul,0.045,181.3333333,3.76,13-Aug,0.0255,147.4509804
14,2,4,Monarda fistulosa,OR,4.7,12-Jun,0.021,223.8095238,5.59,17-Jul,0.031,180.3225806,,13-Aug,,#DIV/0!
14,2,4,Monarda fistulosa,BR,6.25,12-Jun,0.031,201.6129032,2.71,17-Jul,0.007,387.1428571,,13-Aug,,#DIV/0!
14,2,4,Panicum capillare,B,,,,#DIV/0!,23.63,17-Jul,0.032,738.4375,21.88,13-Aug,0.2343,93.38454972
14,2,4,Rudbeckia hirta,R,9.11,12-Jun,0.035,260.2857143,2.88,17-Jul,0.018,160,,13-Aug,,#DIV/0!
14,2,4,Solidago canadensis,RW,16.02,12-Jun,0.112,143.0357143,2.94,17-Jul,0.016,183.75,3.76,13-Aug,0.0369,101.897019
14,2,4,Solidago canadensis,BW,9.9,12-Jun,0.053,186.7924528,2.61,17-Jul,0.009,290,1.57,13-Aug,0.169,9.289940828
14,2,4,Solidago canadensis,BRW,6.67,12-Jun,0.039,171.025641,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Solidago rigida,B,11.64,12-Jun,0.062,187.7419355,38.68,17-Jul,0.321,120.4984424,37.62,13-Aug,0.5078,74.08428515
14,2,4,Solidago rigida,R,4.74,12-Jun,0.035,135.4285714,20.39,17-Jul,0.113,180.4424779,14.14,13-Aug,0.3045,46.43678161
14,2,4,Symphyotrichum ericoides,RW,7.21,12-Jun,0.061,118.1967213,3.94,17-Jul,0.038,103.6842105,5.23,13-Aug,0.074,70.67567568
14,2,4,Symphyotrichum novae-angliae,BW,6.93,12-Jun,0.038,182.3684211,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
14,2,4,Symphyotrichum novae-angliae,BRW,5.7,12-Jun,0.023,247.826087,4.89,17-Jul,0.028,174.6428571,4.99,13-Aug,0.0304,164.1447368
14,2,4,Symphyotrichum novae-angliae,RW,7.61,12-Jun,0.045,169.1111111,,17-Jul,,#DIV/0!,,13-Aug,,#DIV/0!
