,Block,Plot,Plot.size,Mix,Partial,Fert,Year,Agrostis_gigantea,Alliaria_petiolata,Amaranthus_powellii,Ambrosia_artemisiifolia,Andropogon_gerardii,Aruncus_dioicus,Asclepias_syriaca,Asclepias_tuberosa,Barbarea_vulgaris,Berteroa_incana,Boehmeria_cylindrica,Brassica_rapa,Bromus_inermis,Calystegia_sepium,Capsella_bursa_pastoris,Cerastium_fontanum,Chenopodium_album,Cirsium_arvense,Cirsium_vulgare,Coreopsis_lanceolata,Coreopsis_tripteris,Cynoglossum_officinale,Dactylis_glomerata,Daucus_carota,Desmodium_canadense,Desmodium_illinoense,Dianthus_armeria,Digitaria_ischaemum,Elymus_repens,Epilobium_coloratum,Erigeron_annuus,Erigeron_canadensis,Erigeron_philadelphicus,Erigeron_strigosus,Euthamia_graminifolia,Eutrochium_maculatum,Festuca_rubra,Fragaria_virginiana,Galium_aparine,Goodyera_pubescens,Graphilium_uli,Hieracium_caespitosum,Hieracium_pratense,Hypericum_perforatum,Lactuca_serriola,Leonurus_cardiaca,Lespedeza_hirta,Lespedeza_intermedia,Leucanthemum_vulgare,Liatris_aspera,Liatris_spicata,Linaria_vulgaris,Lolium_multiflorum,Lolium_perenne,Medicago_lupulina,Melilotus_albus,Monarda_fistulosa,Monarda_punctata,Oenothera_biennis,Oxalis_stricta,Panicum_capillare,Panicum_miliaceum,Panicum_virgatum,Penstemon_digitalis,Persicaria_lapathifolia,Phleum_pratense,Plantago_lanceolata,Plantago_major,Portulaca_oleracea,Potentilla_arguta,Potentilla_recta,Ratibida_pinnata,Rudbeckia_hirta,Sanicula_canadensis,Satureja_vulgaris,Schizachyrium_scoparium,Scrophularia_lanceolata,Senecio_vulgaris,Setaria_viridis,Silene_latifolia,Silene_vulgaris,Solanum_dulcamara,Solidago_canadensis,Solidago_nemoralis,Solidago_rigida,Sonchus_arvensis,Sonchus_oleraceus,Sorghastrum_nutans,Stellaria_media,Symphyotrichum_ericoides,Symphyotrichum_lanceolatum,Symphyotrichum_lateriflorum,Symphyotrichum_novae_angliae,Taraxacum_officinale,Tragopogon_dubius,Trifolium_pratense,Trifolium_repens,Verbascum_thapsus,Verbena_stricta,Veronica_arvensis,Veronica_officinalis
675,5,3,1,TGP,N,Y,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,6,4,0,3,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,35,0,0,0,5,0,1,0
676,5,3,1,TGP,N,Y,2014,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0,2,0,0,33,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,37,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,11,0,4,0,0,0,0,9,0,0,140,0,0,2,0
677,5,3,1,TGP,N,Y,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,88,0,0,0,0,0,0,0,1,0,2,0,0,0,44,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2,0,0,0,0,17,1,0,0,1,11,0,0,0,0,0,7,0
678,5,3,2,TGP,N,N,2016,0,0,0,0,0,0,9,0,1,0,0,0,37,9,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,4,6,24,0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,113,0,4,0,0,34,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,328,19,0,54,8,0,36,1,0,0,3,0,0,0,0,0,0,3,0
679,5,3,2,TGP,N,N,2013,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,75,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,15,0,75,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,24,0,0,0,16,0,1,0
680,5,3,2,TGP,N,N,2017,0,0,0,0,0,0,3,0,1,0,0,0,4,5,0,0,0,0,1,0,17,0,0,83,0,0,0,0,3,0,9,0,0,0,0,0,9,0,1,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,38,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,58,0,0,24,0,0,0,9,0,0,0,0,4,0,18,0
681,5,3,2,TGP,N,N,2014,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,6,0,0,52,0,0,0,0,48,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,165,0,0,0,38,0,6,0,0,0,0,8,0,0,16,1,0,0,0
682,5,4,0.5,TGP,Y,N,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0
683,5,4,0.5,TGP,Y,N,2017,0,0,0,0,0,0,0,0,0,4,0,0,2,8,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0
684,5,4,0.5,TGP,Y,N,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0
685,5,4,1,OF,Y,Y,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,9,0,0,0,0,9,0,0,0,12,1,0,0,0,0,0,4,0
686,5,4,1,OF,Y,Y,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,6,0,0,0,0,4,0,0,0,11,6,0,0,0,0,0,25,0
687,5,4,1,OF,Y,Y,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,1,0,1,2,0,0,0,0,0,0,0,75,2,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,6,0,0,0,11,0,9,0
688,5,4,2,TGP,N,Y,2016,0,0,0,0,0,0,4,0,0,1,0,0,1,20,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,14,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,4,0,0,13,35,0,0,31,8,0,0,0,0,0,76,0
689,5,4,2,TGP,N,Y,2017,0,0,0,0,0,0,3,0,0,2,0,0,1,15,0,0,0,0,0,0,0,0,0,172,0,0,0,0,1,0,0,0,0,0,0,2,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,0,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,166,4,0,0,0,0,8,14,0,0,46,14,0,0,0,0,0,4,0
690,5,4,2,TGP,N,Y,2013,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,4,4,75,0,0,0,0,0,5,0,5,0,0,5,0,2,2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,11,0,75,1,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,41,2,0,0,0,0,0,0,0,0,2,19,0,0,3,9,0,19,0
691,5,4,2,TGP,N,Y,2014,0,0,0,0,0,0,1,0,0,0,0,0,5,21,0,0,0,0,0,0,5,0,0,4,0,4,0,0,2,0,0,0,0,0,17,0,150,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,217,0,0,0,11,0,7,0,0,0,5,5,0,0,14,5,0,0,0
692,5,5,0.5,OF,N,Y,2017,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0
693,5,5,0.5,OF,N,Y,2014,0,0,0,0,0,0,0,0,17,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0
694,5,5,0.5,OF,N,Y,2016,0,0,0,0,0,0,0,0,2,0,0,0,15,4,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
695,5,5,0.5,OF,N,Y,2013,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
696,5,5,1,TGP,N,N,2017,0,0,0,0,0,0,16,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,49,2,0,0,0,0,60,30,0,0,1,9,0,0,0,0,0,22,0
697,5,5,1,TGP,N,N,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,75,3,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,18,0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,24,0,0,0,4,0,5,0
698,5,5,1,TGP,N,N,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,1,6,0,0,100,0,0,0,0
699,5,5,1,TGP,N,N,2016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,12,80,0,0,0,7,0,0,0,0,0,22,0
700,5,6,0.5,TGP,N,Y,2014,0,0,0,0,0,0,1,0,0,0,0,0,47,14,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,7,0,68,0,0,0,0,4,0,0,4,0,0,4,0
701,5,6,0.5,TGP,N,Y,2017,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,5,0,0,5,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,15,0,0,0,6,2,0,0,0,0,0,11,0
702,5,6,0.5,TGP,N,Y,2013,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,31,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0
703,5,6,0.5,TGP,N,Y,2016,0,0,0,0,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,12,0,0,0,3,1,0,0,0,0,0,6,0
704,5,6,1,OF,N,Y,2017,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,29,0
705,5,6,1,OF,N,Y,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,111,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,3,0,11,0,0,0,2,4,0,0,20,0,0,0,0
706,5,6,1,OF,N,Y,2016,0,0,0,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,41,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
707,5,6,1,OF,N,Y,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,48,0,75,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,8,0
708,5,7,0.5,OF,Y,N,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
709,5,7,0.5,OF,Y,N,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
710,5,7,0.5,OF,Y,N,2017,0,0,0,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,13,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,5,0
711,5,7,1,TGP,Y,N,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,26,0,1,0,53,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,7,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,35,0
712,5,7,1,TGP,Y,N,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,3,7,0,0,0,2,0,0,0,0,0,6,0
713,5,7,1,TGP,Y,N,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,54,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,0,0,6,9,0,8,0
714,5,8,0.5,OF,N,N,2014,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
715,5,8,0.5,OF,N,N,2017,0,0,0,0,0,0,0,0,0,4,0,0,50,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,5,8,0.5,OF,N,N,2016,0,0,0,0,0,0,0,0,0,8,0,0,20,2,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,5,8,0.5,OF,N,N,2013,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,1,8,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,2,0,0,0
718,5,8,1,OF,Y,N,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,3,0,0,5,2,0,0,0,0,0,2,0
719,5,8,1,OF,Y,N,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,75,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,37,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,1,0
720,5,8,1,OF,Y,N,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,3,0,0,0,0,0,12,0,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,0,1,0,0,1,7,0,0,7,2,0,0,0,0,0,9,0
721,6,1,0.5,TGP,Y,Y,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
722,6,1,0.5,TGP,Y,Y,2013,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0
723,6,1,0.5,TGP,Y,Y,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,16,0,0,0,1,3,0,0,0,0,0,0,0
724,6,1,1,OF,Y,N,2013,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,1,0,0,0,23,0,0,0,17,0,5,0
725,6,1,1,OF,Y,N,2017,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,101,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,4,0,0,0,0,6,33,0,0,0,12,0,0,0,0,0,6,0
726,6,1,1,OF,Y,N,2016,0,1,0,0,0,0,2,0,39,0,0,0,2,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,6,26,0,0,0,11,0,0,0,1,0,37,0
727,6,1,2,TGP,N,N,2014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,38,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,11,0,0,0,7,27,0,0,12,0,0,1,0
728,6,1,2,TGP,N,N,2016,0,26,0,0,0,0,2,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,41,50,0,0,0,16,0,0,0,0,2,49,0
729,6,1,2,TGP,N,N,2013,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,4,0,1,0,75,2,1,0,0,0,0,3,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,10,0,6,0,0,0,0,7,0,0,21,0,0,0,8,0,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,0,1,0,0,2,75,0,0,3,31,0,12,0
730,6,1,2,TGP,N,N,2017,0,73,0,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,1,0,2,0,4,0,7,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,213,14,0,5,0,0,69,239,0,0,3,30,0,0,0,0,0,12,0
731,6,2,0.5,TGP,N,N,2016,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,22,0,0,0,0,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,5,0
